id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
39222,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Front Ruffle Black Top
59796,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,United Colors of Benetton Women Multi Coloured Top
43619,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Vero Moda Women Yellow Top
3964,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women Blue V Neck Party Top
9996,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Palm Tree Girls Sp Jelly Top Blue Tops
42233,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
43654,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,ONLY Women Cream Printed Top
11381,Women,Apparel,Topwear,Tops,Multi,Fall,2011.0,Casual,United Colors of Benetton Women Multi Coloured Top
12850,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Ant Kids Girl Cheerful Green Tops
43661,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,ONLY Women Brown Top
18722,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Arrow Woman Squirella White Top
45942,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mumbai Slang Women Pink Top
26897,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women White Top
11355,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops
31123,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top
32401,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top
19608,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top
7207,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Black Flower Print Pink Top
34580,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black Top
2703,Girls,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Disney Kids Girl's Check Pink Kidswear
43700,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Remanika Women Green Top
5414,Girls,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear
54084,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Mumbai Slang Women Blue Top
18716,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Shanna Black Top
5171,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Wrangler Women's Short Placket Red Tops
25691,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Mumbai Slang Women Printed Navy Blue Top
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender Top
5765,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Sleevless Top
19674,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,United Colors of Benetton Women Printed Black Top
38290,Girls,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Kids Ville Girls Turquoise Blue Top
54991,Women,Apparel,Topwear,Tops,Peach,Fall,2012.0,Casual,Femella Women Peach Kaftan Top
51460,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White & Black Top
54089,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Mumbai Slang Women Purple Top
43923,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Femella Women Blue Top
19635,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,United Colors Of Benetton Women Brown Top
42565,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mother Earth Women Green Top
7310,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women's Short Sleeve Round Neck Pink Top
5869,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,ADIDAS Women's Clean Yellow Top
33218,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Sepia Women Printed Multi Coloured Top
45970,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top
10354,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Checks Blue Tops
40941,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pretty Pink Top
11258,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Sports,Puma Women Black Essential Racerback Tank Top
44814,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Spykar Women Maroon Top
38575,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Breakline Black Track Pants
18869,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Puma Women Black Core Track Pants
29020,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2013.0,Sports,ADIDAS Men Grey Track Pants
14392,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Puma Ess Sweat Pants Track Pant
7887,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Proline Men Blue Track Pants
4774,Women,Apparel,Bottomwear,Track Pants,Pink,Summer,2011.0,Sports,ADIDAS Women 3S Pink Track Pants
5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Long Black Capris
1604,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Track Pants Women Blue
44917,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants
30605,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Nike Men Classic Jersey Grey Track Pants
34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Winter,2013.0,Casual,Proline Men Charcoal Grey Track Pants
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men's Foamy Striped Track Pants
43081,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Women Navy Blue Track Pant
25033,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men Grey Track Pant
7126,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Women Bottom Grey Track Pant
17993,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2009.0,Sports,Puma Women Essential Skinny Grey Track Pant
30616,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women Black Track Pants
44630,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Nike Men Charcoal Track Pants
2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Essential Black Candy Pants
8763,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Women's Jersey Grey Track Pant
26260,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Proline Men Grey Track Pants
2255,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,2010.0,Sports,ADIDAS Men Brown Track Pant
10751,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Men Breakline Grey Track Pants
23870,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Men Black  Track Pant
11125,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Urban Yoga Women Solid Black Track Pants
43083,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Women Black  Track Pants
26259,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Proline Men Navy Track Pants
28501,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Urban Yoga Men Navy Blue Track Pants
15622,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men AD Breakline OH Black Track Pants
15611,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,Nike Men Casual Navy Blue Track Pants
9076,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Women Wo Basic Yo Pant Blue Trackpant
40108,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Pants
7486,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Women's Be Bold Navy Blue Track Pant
44913,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,Puma Men White Track Pants
7133,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Men Bottom Grey Yoga Pants
53748,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2012.0,Casual,ADIDAS Women Grey Track Pants
2110,Women,Apparel,Bottomwear,Track Pants,Tan,Fall,2010.0,Sports,ADIDAS Women Very Berry Lycra Track Pants
6519,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,Nike Men Soccer Liga Black Track Pant
12537,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Track Pants
7889,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants
11275,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Crickt Black Track Pants
46745,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Nike Men Black Track Pants
38574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey Track Pants
9083,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Women Ess Cuffed Pant Black Trackpant
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Men trackpant- male Track Pants
3918,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,Urban Yoga Men Grey  Bottom Yoga Pants
28626,Men,Apparel,Bottomwear,Track Pants,Off White,Summer,2012.0,Sports,Nike Men Classic Fresher Off White Track Pants
6588,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Women's Bold Nylon Grey Track Pant
53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Track Pant
26256,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Proline Men Grey Track Pants
8020,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Fila Men's Single Tipped Woven Black Red Track Pant
29023,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,ADIDAS Men Black Track Pants
44632,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey AS Sideline Track Pants
40025,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants
3920,Men,Apparel,Bottomwear,Track Pants,Beige,Summer,2011.0,Casual,Urban Yoga Men's Yoga Beige Track Pant
4826,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Woven Dark Navy White Track Pant
17996,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2010.0,Sports,Puma Men Wind Navy Blue Track Pant
42113,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants
14029,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Track Pants
32644,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Knit Black Track Pants
25034,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Men Navy Blue Track Pants
1799,Men,Apparel,Bottomwear,Track Pants,White,Summer,2011.0,Sports,Domyos Men Blue & White Tracksuit
38573,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2012.0,Sports,Nike Men AD Striker Navy Blue Track Pants
9772,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,ADIDAS Men Cress 3sswptch Grey Track Pants
14134,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Track Pants
40034,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants
9777,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Men Cress 3spespt Black Track Pants
26255,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Proline Men Navy Track Pants
17623,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Track Pant
12810,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Women Trainng Black Track Pants
22394,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Women Ess MF3S  Black Track Pant
21385,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,Manchester United Men Solid Navy Blue Track Pants
46747,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants
3482,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,ADIDAS Men's Light Blue Track Pant
4829,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Black White Track Pant
7266,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,2011.0,Casual,Timberland Men's Twill 5 Oats Beige Pant
7511,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Women Be Strong Navy Blue Pant
32437,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants
15608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Spring,2014.0,Sports,Nike Navy Blue Team Woven     Training  Track Pants
1572,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,Kalenji Mens Essential Training Track Pants
18866,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Core Sweat Pants
11277,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,Nike Men Crickt Blue Track Pants
15643,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men AS Team Woven Black Track Pants
38577,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Breakline Navy Blue Track Pants
9754,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Women Ess Mf Yoga Black Pants
19574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey Track Pants
1883,Men,Apparel,Bottomwear,Track Pants,Grey,Winter,2010.0,Casual,FIFA Mens Heritage Collection Grey Track Pants
28630,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Pintuck Grey Track Pants
1884,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2010.0,Casual,FIFA Mens 1905 Heritage Collection Track Pants
4825,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,ADIDAS Men's Woven Lead White Track Pant
44882,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue Track Pants
10023,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Regular Grey Track Pants
7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,2011.0,Casual,Urban Yoga Women's Bij Red Track Pant
3907,Women,Apparel,Bottomwear,Track Pants,Cream,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Cream Track Pant
44912,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Men Black Track Pants
2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Stripe Black Track Pant
15631,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2014.0,Sports,Nike Men Navy Cricket Track Pants
2116,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men Smooth Striped Track Pants
16214,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Puma Men Heroes Navy Blue Track Pant
1999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Casual,Puma Men's Grey Track Pants
3906,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Black Track Pant
30604,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men Classic Jersey Black Track Pants
7128,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Women Bottom Black Track Pant
7553,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men's Ope Black Track Pant
53741,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
13108,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Men Pant Climalite Blue Track Pants
44881,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Men Black Track Pants
2558,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Domyos Women Trompette Track Pant
17625,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Track Pant
4834,Men,Apparel,Bottomwear,Track Pants,Brown,Summer,2011.0,Sports,ADIDAS Men's Woven Sand Track Pant
3508,Men,Apparel,Bottomwear,Track Pants,White,Fall,2010.0,Sports,ADIDAS Men's White Black Tracksuit
7636,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men's Sweat Black Track Pant
3921,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Bottom Black Track Pant
11128,Men,Apparel,Bottomwear,Track Pants,Beige,Fall,2011.0,Sports,Urban Yoga Men Solid Beige Track Pants
38572,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2012.0,Casual,Nike Men Black AD Striker Track Pants
46743,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants
26316,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2013.0,Sports,Proline Men Navy Track Pants
53749,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
19011,Women,Apparel,Bottomwear,Track Pants,Purple,Summer,2011.0,Casual,ADIDAS Originals Women Flock Purple Track Pants
15612,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Men AS Thermal Grey Track Pants
7885,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants
40043,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants
15480,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,2011.0,Casual,Puma Men Ess Sweat Pants Open Bottom Brown Track Pants
53747,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pant
7782,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men's Abhayas Black Track Pant
9080,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Men Adna Revpt Grey Trackpant
29056,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,ADIDAS Women Grey Track Pants
7537,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men's Classic Fresh Grey Track Pant
4828,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,ADIDAS Men's Cont Grey Track Pant
19573,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Track Pants
2113,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,ADIDAS Women's Essential Cinder Grey Capris
10012,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men's Breakli Navy Blue Track Pants
44914,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants
17999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Casual,Puma Men Grey Track Pants
7549,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men Essenti Black Track Pant
16216,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Lifestyle  Grey Track Pant
17945,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men No. 1 logo Black Track Pant
18000,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Casual,Puma Men Black Track Pants
9077,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,2011.0,Sports,ADIDAS Women Pink Track Pants
26314,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Proline Men Black Track Pants
8761,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Women's Script 3/4 Grey Track Pant
10011,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Summer,2012.0,Sports,Nike Men Grey Melange Track Pants
18976,Men,Apparel,Bottomwear,Track Pants,Red,Summer,2011.0,Casual,ADIDAS Originals Men Firebird Red Track Pants
28519,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Breakline Black Track Pants
34204,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2013.0,Casual,Proline Men Navy Track Pants
44629,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Running Track Pants
8388,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Women Wo Basic Black Track Pants
7487,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Women Be Strong Black Track Pant
9084,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Women Ess Cuffed Pant Grey Trackpant
8026,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Fila Men's Cont Pipping Cotton Lower Black White Track Pant
4827,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Woven Black White Track Pant
3923,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Casual,Urban Yoga Men's Yoga Navy Track Pant
24331,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Women Grey Track Pants
30651,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants
17928,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Casual Black Track Pant
17948,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Men South Africa  Grey Track Pant
11274,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Crickt Black Track Pants
18006,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2010.0,Sports,Puma Women Jersey Black Track Pant
7767,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men's As Vapor Wove Black Track Pants
3922,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,Urban Yoga Men Bottom Grey Melange Yoga Pants
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,ADIDAS Men Lead Light Track Pant
7884,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Proline Men Black Track Pants
16222,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men Heroes Black Track Pant
16221,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men Heroes Black Track Pant
8022,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Fila Men's Single Tipped Woven Navy White Track Pant
31468,Men,Apparel,Bottomwear,Track Pants,Off White,Summer,2012.0,Sports,Nike Men Cricket Off White Track Pants
21380,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Manchester United Men Solid Grey Track Pants
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,Urban Yoga Women Solid Blue Track Pants
11129,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,Urban Yoga Men Solid Blue Track Pants
34205,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Fall,2013.0,Sports,Proline Men Grey Melange Track Pants
53743,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
4851,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Women's Tight Fresh Black Track Pant
8762,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Women's Essential Workout Black Track Pant
34201,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Summer,2012.0,Sports,Proline Men Grey Melange Track Pants
17902,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men Trainng Navy Blue Track Pant
15642,Men,Apparel,Bottomwear,Track Pants,Black,Winter,2014.0,Sports,Nike Black Dri-fit Cotton     Cricket  Track Pants
46748,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey Track Pants
26258,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Proline Men Charcoal Grey Track Pants
3908,Women,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Blue Track Pant
6526,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Women's Strong Poly Black Track Pant
32645,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Knit Navy Blue Track Pants
9078,Men,Apparel,Bottomwear,Track Pants,Black,Spring,2013.0,Sports,ADIDAS Men Crkt Col Pant Black Trackpant
28450,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Urban Yoga Women Grey Track Pants
40109,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue Track Pants
9082,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Torment Pant Navy Blue Trackpant
2109,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women's Slim Fit Lycra Track Pants
21379,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Manchester United Men Solid Black Track Pants
29041,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants
45489,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2012.0,Casual,Fila Men Navy Blue Track Pants
28500,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Urban Yoga Men Grey Track Pants
34199,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Casual,Proline Men Charcoal Grey Track Pants
